"","pop","male_pop","white_pop","hisp_pop","med_age","black_pop","asian_pop","nonfluent_english_pop","pov","inc_under10","inc_10to15","inc_15to20","inc_20to25","inc_25to30","inc_30to35","inc_35to40","inc_40to45","inc_45to50","inc_50to60","inc_60to75","inc_75to100","inc_100to125","inc_125to150","inc_150to200","inc_over200","medianinc","ed_LThighschool","ed_college","year","whiteshare","hispshare","asianshare","blackshare","maleshare","nonfluentshare","LThighschoolshare","collegeshare","poverty_rate","zip_code"
"12514",38579,18863,2323,21238,33.3,4155,8641,6436,7103,438,462,458,420,494,415,478,380,391,888,912,1249,992,473,550,334,58095,5250,3010,2018,6.02141061199098,55.0506752378237,22.3981959096918,10.7701080898935,48.894476269473,16.6826511832862,26.8171834295347,15.3751851662665,18.4115710619767,"90810"
"12515",59000,29348,4662,38443,29.1,7330,7632,13684,17983,1137,1756,1425,1343,1272,1401,995,824,892,1518,1417,1559,751,333,261,264,36075,12799,3656,2018,7.90169491525424,65.1576271186441,12.935593220339,12.4237288135593,49.7423728813559,23.193220338983,42.8906537984652,12.2516001474481,30.4796610169492,"90813"
"12516",18587,8640,9955,4691,37.8,1582,1734,696,2458,408,333,368,199,570,153,420,324,499,751,787,1139,1020,559,640,784,69867,740,6448,2018,53.5589390434174,25.2380696185506,9.3291009845591,8.51132511970732,46.4841017915748,3.7445526443213,6.16512538532034,53.719903357494,13.2242965513531,"90814"
"12517",41026,20082,23710,8297,37.8,2254,5135,512,4441,849,241,319,336,407,452,487,311,278,911,1106,2468,1428,1257,1656,1953,88710,935,11003,2018,57.792619314581,20.2237605420953,12.5164529810364,5.49407692682689,48.9494466923414,1.24798908009555,4.51843618614991,53.1725704344464,10.8248427826257,"90815"
"12518",139,119,83,8,67.1,28,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,24,14,2018,59.7122302158273,5.75539568345324,2.15827338129496,20.1438848920863,85.6115107913669,3.59712230215827,44.4444444444444,25.9259259259259,0,"90822"
"12519",0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90831"
"12520",37711,18762,13351,11308,43.8,9448,2214,3220,3028,345,368,320,396,501,330,475,180,342,837,1010,1467,1231,1055,1522,2366,98289,2179,9478,2018,35.4034631805044,29.9859457452733,5.8709660311315,25.0536978600408,49.752061732651,8.53862268303678,10.3574484266565,45.051811008651,8.0294874174644,"91001"
"12521",33012,15871,7484,4583,43.6,396,19305,578,2810,400,241,345,216,255,304,232,238,429,663,628,1221,1298,900,1294,1795,100730,852,10012,2018,22.6705440445898,13.8828304858839,58.4787350054526,1.19956379498364,48.0764570459227,1.75087846843572,4.79486746581124,56.3453205019979,8.51205622197989,"91006"
"12522",34523,16251,7441,4328,44.8,680,21069,582,3461,728,352,273,440,346,581,346,357,393,656,1048,1259,1343,773,1132,1590,80166,1203,10028,2018,21.5537467775106,12.5365698230165,61.0288792978594,1.96970135851461,47.0729658488544,1.68583263331692,6.63687520688514,55.3238442016992,10.0252005909104,"91007"
"12523",1141,513,593,135,53.8,18,378,21,91,30,3,11,15,6,2,5,0,19,25,45,38,35,22,57,115,117955,35,316,2018,51.9719544259422,11.8317265556529,33.1288343558282,1.57756354075372,44.9605609114812,1.84049079754601,6.80933852140078,61.4785992217899,7.97546012269939,"91008"
"12524",26601,12631,5267,14720,39.8,1973,4066,4285,3159,416,402,253,284,299,190,333,414,181,614,771,1168,948,555,897,348,72381,2380,4177,2018,19.8000075185143,55.3362655539265,15.2851396564039,7.41701439795496,47.4831773241607,16.1084169768054,16.7322834645669,29.3658605174353,11.8754934025037,"91010"
"12525",20423,9746,11450,1803,45.2,126,6188,210,669,132,106,130,148,72,167,119,90,63,235,269,442,679,439,741,2765,161450,205,7630,2018,56.0642412965774,8.82828183910297,30.2991725015913,0.616951476276747,47.7207070459776,1.02825246046124,2.01157884407811,74.8699833186145,3.27571855261225,"91011"
"12526",41671,20638,14430,17507,39.8,2403,5738,3923,3061,538,459,448,722,413,416,665,468,580,1035,1504,1755,1608,1108,1147,1488,74076,2185,8587,2018,34.6283986465408,42.0124307072064,13.7697679441338,5.76660027357155,49.5260492908738,9.41422092102421,9.3042071197411,36.5653210696644,7.3456360538504,"91016"
"12527",8720,4245,3952,2177,42.6,146,2237,379,954,235,99,138,181,271,32,118,73,102,176,313,450,376,420,301,165,73839,503,2175,2018,45.3211009174312,24.9655963302752,25.6536697247706,1.6743119266055,48.6811926605505,4.34633027522936,9.74428516079039,42.1348314606742,10.9403669724771,"91020"
"12528",11006,5331,7220,1772,47.6,144,1358,119,625,162,120,94,114,23,161,117,171,121,212,501,558,487,291,498,973,96630,44,4160,2018,65.6005815009995,16.100308922406,12.3387243321824,1.3083772487734,48.4372160639651,1.08122842086135,0.724041467829521,68.4548296857002,5.6787206978012,"91024"
"12529",25794,12655,10931,5039,40.1,795,7737,545,2227,447,216,326,202,214,195,241,286,230,569,997,1224,862,715,1022,2246,96692,375,9942,2018,42.3780724199426,19.5355509033108,29.9953477552919,3.08211211909746,49.0617973172056,2.11289447158254,2.54824680619734,67.5591193259038,8.63379080406296,"91030"
"12530",20207,10058,12791,4550,47,219,2204,980,2379,200,295,313,253,372,271,192,256,151,373,640,860,930,748,686,723,81940,863,3971,2018,63.2998465878161,22.5169495719305,10.9071113970406,1.08378284752808,49.7748305042807,4.84980452318503,7.6425788168615,35.166489550124,11.773147919038,"91040"
"12531",26631,13347,16388,6954,42.3,575,1869,2031,4091,612,508,717,396,526,510,238,547,530,497,794,1221,819,614,694,631,55507,1960,4152,2018,61.5373061469716,26.1124253689309,7.01813675791371,2.15913784687019,50.1182832037851,7.62645037737975,12.6459771598168,26.7888250854894,15.3617964026886,"91042"
"12532",143,77,100,9,78.8,0,0,17,0,0,17,17,0,28,15,0,0,0,0,0,8,15,0,0,0,28125,0,8,2018,69.9300699300699,6.29370629370629,0,0,53.8461538461538,11.8881118881119,0,33.3333333333333,0,"91046"
"12533",21394,9722,7965,6258,35.5,1454,5221,1439,4979,1240,968,427,357,283,275,255,284,194,588,961,1314,1088,747,702,838,65592,1033,8583,2018,37.2300645040666,29.2511919229691,24.4040385154716,6.79629802748434,45.4426474712536,6.72618491165747,7.62080413131686,63.3198081888602,23.2728802467982,"91101"
"12534",28425,13842,5498,15274,36.8,4980,2140,5665,5577,660,535,357,509,317,369,241,266,124,416,724,1197,706,452,662,965,69059,3211,4970,2018,19.3421284080915,53.7343887423043,7.52858399296394,17.5197889182058,48.6965699208443,19.9296394019349,21.4295248264816,33.1687132941805,19.6200527704485,"91103"
"12535",37974,17888,15141,14506,40.1,3419,3981,4200,5670,744,779,743,354,470,256,499,411,593,718,968,1465,1143,807,1158,1852,74011,3008,9888,2018,39.8720176963185,38.1998209301101,10.4834887027967,9.00352873018381,47.105914573129,11.0601990835835,14.098237720285,46.3442069741282,14.9312687628377,"91104"
"12536",12191,6067,6866,1727,47.7,691,2283,221,1084,355,49,151,37,63,165,79,45,167,264,398,483,416,485,651,1491,122917,279,4356,2018,56.3202362398491,14.166188171602,18.7269297022394,5.66811582314822,49.7662209826921,1.81281273070298,4.42155309033281,69.0332805071315,8.89180543023542,"91105"
"12537",25375,12611,9371,7222,34.4,1869,5839,1551,3507,762,399,286,420,295,522,262,262,250,715,844,1591,861,812,1005,1268,80291,960,9645,2018,36.9300492610837,28.4610837438424,23.0108374384236,7.36551724137931,49.6985221674877,6.11231527093596,6.22891253568648,62.5811056319751,13.8206896551724,"91106"
"12538",32364,15883,13250,8340,42.1,1930,7886,1991,2294,675,496,262,243,339,301,373,333,219,656,1122,1488,1252,933,1397,2373,95630,1003,10881,2018,40.9405512297615,25.7693733778272,24.3665801507848,5.96341614139167,49.0761339760227,6.15189716969472,5.36048313826092,58.1529581529582,7.08812260536398,"91107"
"12539",13538,6394,4252,600,48.5,265,7917,99,1205,330,61,78,136,49,93,54,57,47,154,232,231,218,450,661,1835,158884,105,5588,2018,31.4078889053036,4.43196927167972,58.4798345398139,1.95745309499187,47.2300192052002,0.731274929827153,1.50472914875322,80.0802522212668,8.90087162062343,"91108"
"12540",23619,10765,15763,4725,42,469,2011,1679,2941,227,597,634,690,408,192,334,288,188,762,627,854,605,498,623,784,58004,1655,4992,2018,66.7386426182311,20.0050806554045,8.51433168212033,1.98568948727719,45.5777128582921,7.10868368686227,12.0005800884635,36.1975201218186,12.4518396206444,"91201"
"12541",23317,10922,15381,3751,44,472,3382,810,2895,350,497,543,449,320,287,264,257,215,614,772,1065,953,582,578,1018,70841,668,6225,2018,65.9647467512973,16.0869751683321,14.5044388214607,2.02427413475147,46.841360380838,3.47386027362011,4.98321521820216,46.437896307348,12.4158339409015,"91202"
"12542",15000,7391,8876,2625,37.3,311,2619,723,2398,431,405,407,176,217,338,204,228,195,438,540,616,626,238,252,387,55783,959,3520,2018,59.1733333333333,17.5,17.46,2.07333333333333,49.2733333333333,4.82,10.409204385108,38.2068815803756,15.9866666666667,"91203"
"12543",18720,8818,8853,6237,36.6,506,2953,2494,4475,479,619,539,341,260,271,356,283,268,488,691,628,506,209,222,167,45245,1736,3167,2018,47.2916666666667,33.3173076923077,15.7745726495726,2.70299145299145,47.1047008547009,13.3226495726496,15.8148856700374,28.8512343991983,23.9049145299145,"91204"
"12544",37618,17509,22543,8868,41.4,553,5002,3330,7503,991,1546,1337,793,667,784,561,595,471,883,1486,1517,724,604,757,578,43769,2503,7980,2018,59.926099207826,23.5738210431177,13.2968259875591,1.4700409378489,46.5442075602105,8.85214524961455,11.5149284629894,36.7115977365782,19.9452389813387,"91205"
"12545",34386,16227,22098,4559,42.6,562,6069,1290,5347,758,952,838,630,453,459,416,559,546,813,1168,1330,1206,811,1166,1189,62915,1047,8964,2018,64.2645262606875,13.2583027976502,17.6496248473216,1.63438608736114,47.1907171523294,3.75152678415634,5.31202435312024,45.4794520547945,15.5499331123132,"91206"
"12546",11371,5364,8956,851,45.2,51,1002,126,1290,147,222,192,226,115,192,121,128,96,131,215,479,358,287,402,855,88365,100,3559,2018,78.7617623779791,7.48395040014071,8.81188989534781,0.448509365930877,47.1726321343769,1.10808196288805,1.59795461808885,56.871204857782,11.3446486676634,"91207"
"12547",16049,7713,10948,2027,42.9,96,2243,251,1091,116,176,65,198,146,177,77,130,153,381,393,736,772,478,550,1258,102950,231,5102,2018,68.2160882297962,12.6300704093713,13.9759486572372,0.598168110162627,48.0590691008786,1.5639603713627,2.52266025991045,55.7169378617451,6.79793133528569,"91208"
"12548",689,421,459,35,35.2,10,174,0,188,0,15,9,17,18,6,0,0,0,0,15,17,18,31,29,133,159500,0,298,2018,66.6182873730044,5.07982583454282,25.2539912917271,1.45137880986938,61.1030478955007,0,0,63.6752136752137,27.2859216255443,"91210"
"12549",30654,14256,16971,3821,43.4,92,8770,421,1780,348,182,416,155,251,336,241,146,217,599,808,1385,1071,1012,1187,1886,100625,699,9373,2018,55.3630847523977,12.4649311672212,28.6096431134599,0.300123964246102,46.5061655901351,1.37339335812618,4.16046663889054,55.7883459317898,5.80674626476153,"91214"
"12550",25631,12447,19366,2734,44,771,1925,645,1182,233,103,169,351,113,112,141,212,217,422,632,1029,1047,633,1246,2531,121614,488,8419,2018,75.556942764621,10.6667707073466,7.51043658070305,3.00807615777769,48.5622878545511,2.51648394522258,3.44462483235689,59.4268370155996,4.6116031368265,"91301"
"12551",26634,12776,20418,2216,43.2,133,2546,185,2111,575,244,72,96,197,227,251,274,116,420,595,635,877,829,876,3229,129145,203,9005,2018,76.6614102275287,8.32019223548847,9.55921003228955,0.499361718104678,47.9687617331231,0.694600886085455,1.49187917983391,66.1791724847505,7.92595930014267,"91302"
"12552",31053,15962,6035,19959,32.1,1044,3471,9127,5936,438,673,379,501,690,515,508,485,302,652,1016,1288,807,717,504,348,55130,5037,4260,2018,19.4345151837182,64.27398319003,11.177663993817,3.36199401024056,51.4024409879883,29.3916851833961,28.150673447717,23.8081931481585,19.115705406885,"91303"
"12553",53761,26700,19001,22405,38.2,2921,7847,8989,7003,758,627,523,666,842,718,629,679,826,1351,1789,2225,1720,1127,1215,1530,68282,5246,8470,2018,35.3434645932925,41.6751920537192,14.5960826621529,5.43330667212291,49.664254757166,16.7202991015792,17.7181842745204,28.6071332072413,13.026171388181,"91304"
"12554",49158,24678,13421,24214,37.4,1816,8438,9341,6618,585,643,631,592,660,524,471,772,453,955,1715,2139,1594,1020,1008,748,67869,6372,7200,2018,27.3017616664632,49.2574962366248,17.1650596037268,3.69421050490256,50.20139143171,19.0019935717482,22.5653374884907,25.4975564841703,13.4627120712804,"91306"
"12555",26595,12786,16077,3792,45,1078,4662,866,1248,201,149,224,179,195,276,172,111,154,347,602,801,1259,917,1345,1806,116803,800,7445,2018,60.4512126339538,14.2583192329385,17.5296108291032,4.05339349501786,48.0767061477721,3.2562511750329,5.6290458767239,52.3853081902617,4.69261139311901,"91307"
"12556",40420,20113,19676,10525,43.6,1749,6754,2063,2944,522,373,340,550,430,384,220,602,490,775,1141,2241,1575,1068,1674,1737,86156,1463,9507,2018,48.678871845621,26.0390895596239,16.7095497278575,4.32706580900544,49.7600197921821,5.1039089559624,6.42089093701997,41.724818959842,7.28352300841168,"91311"
"12557",29964,13764,20721,4427,41.5,916,2564,685,3521,571,467,606,639,452,296,431,328,295,919,1148,1503,1446,783,1082,1286,74611,768,8726,2018,69.1529835802964,14.7743959417968,8.55693498865305,3.05700173541583,45.9351221465759,2.28607662528367,4.57878733679127,52.0240863292196,11.750767587772,"91316"
"12558",45520,22685,30660,7620,42,521,5368,1872,2106,275,275,213,224,432,387,337,479,426,656,807,1702,1867,1424,1828,3700,115102,1159,12511,2018,67.3550087873462,16.7398945518453,11.792618629174,1.14455184534271,49.835237258348,4.11247803163445,4.83017295269848,52.1400291727443,4.62653778558875,"91320"
"12559",34355,17050,13534,16294,35.7,1017,2493,5062,5235,389,372,295,551,454,569,427,598,401,996,946,1221,965,1126,845,890,68831,3365,4500,2018,39.3945568330665,47.4283219327609,7.25658564983263,2.96026779216999,49.6288749818076,14.7343909183525,19.2847727663476,25.7894435211187,15.2379566293116,"91321"
"12560",29617,15891,12214,9369,37.4,2026,5409,2208,3798,754,432,379,243,277,300,363,339,245,691,908,1002,1032,702,1256,1002,75949,1614,6572,2018,41.2398284768883,31.6338589323699,18.2631596718101,6.84066583381166,53.6549954418071,7.45517776952426,10.2346227013316,41.6740646797717,12.8237161089915,"91324"
"12561",34635,17188,13007,12536,36,2715,5586,3277,5395,936,418,380,502,628,513,369,536,319,772,903,1383,1009,840,1016,1224,68642,2042,6972,2018,37.5544968962033,36.1946008373033,16.1281940233867,7.83889129493287,49.626100765122,9.46152735672008,11.4590347923681,39.1245791245791,15.5767287426014,"91325"
"12562",37035,18341,16489,5408,45.9,1833,11957,1079,2232,488,203,314,221,214,289,422,281,269,617,1085,1395,1236,1310,1912,2632,112865,1232,11016,2018,44.5227487511813,14.6024031321723,32.2856757121642,4.94937221547185,49.5234237883084,2.91346024031322,6.30533804186499,56.3795485951175,6.02673147023086,"91326"
"12563",3273,1328,887,1128,19.8,468,621,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,114,2018,27.100519401161,34.4637946837763,18.9734188817599,14.2988084326306,40.5743965780629,0.763825236785823,0,48.1012658227848,0,"91330"
"12564",105799,52871,4728,91446,33.1,3297,5624,34144,18401,885,1317,982,1138,1069,1002,1184,1076,947,2012,2650,3474,2160,1167,1496,808,60360,22405,6339,2018,4.46885131239426,86.4337092033006,5.31574022438775,3.11628654335107,49.9730621272413,32.2725167534665,39.8516568542004,11.2751462976468,17.3924139169557,"91331"
"12565",80524,39785,23287,41069,37.3,3439,10644,15047,13264,1071,1576,1196,1209,1000,1002,1146,1051,1025,1700,2649,2799,2376,1426,1658,1201,60413,9562,11588,2018,28.9193283989866,51.0021856837713,13.2184193532363,4.27077641448512,49.4076300233471,18.6863543788187,21.3776297256813,25.9071296027186,16.4721076946004,"91335"
"12566",36227,18102,1385,33756,33.2,577,435,10887,5451,418,396,515,545,581,507,297,526,355,635,713,1339,728,568,550,197,53564,6730,1915,2018,3.82311535594998,93.1791205454495,1.20076186269909,1.59273470063765,49.9682557208712,30.0521710326552,34.9701221096389,9.95063652896856,15.0467883070638,"91340"
"12567",96487,48682,13072,73809,34.5,3470,5117,20108,12958,817,864,914,1031,1191,879,1078,1037,971,1819,2701,3630,2974,1697,2080,1350,70106,13433,9120,2018,13.5479391006042,76.4963155658275,5.30330510846021,3.59633940323567,50.4544653683916,20.8401131758683,26.3997798871922,17.9234714934261,13.4297884689129,"91342"
"12568",66590,32471,12494,40694,32.8,2657,9646,12548,13087,861,868,944,753,938,745,826,694,714,1285,1625,2222,1870,1199,1310,996,62791,8326,8642,2018,18.762576963508,61.1112779696651,14.4856585072834,3.99008860189218,48.762576963508,18.8436702207539,24.5012065210994,25.4311105879583,19.6531010662262,"91343"
"12569",53266,26652,24414,16289,43.3,2434,8874,3070,3615,545,361,403,539,579,476,351,522,565,837,1477,2459,2037,1539,2027,2103,92286,2509,11446,2018,45.8341155709083,30.5804828596103,16.6597829760072,4.56951901775992,50.0356700334172,5.76352645214583,8.80474452554745,40.1670409882089,6.78669320016521,"91344"
"12570",19205,9761,3644,12561,38.2,378,2102,3225,1853,316,117,210,272,209,246,132,221,153,249,475,882,788,440,426,178,75969,1861,1932,2018,18.9742254621192,65.4048424889352,10.9450663889612,1.96823743816714,50.8253059099193,16.7925019526165,18.1667317454119,18.859820382663,9.64852902889872,"91345"
"12571",37350,18298,19908,10460,37.4,1147,4462,1491,1768,222,201,203,273,271,168,241,223,273,580,729,1561,1567,1279,1856,1811,112664,862,7596,2018,53.3012048192771,28.0053547523427,11.946452476573,3.07095046854083,48.9906291834003,3.99196787148594,4.2743095155452,37.6654931323449,4.73360107095047,"91350"
"12572",32572,16146,12913,14585,36.3,1037,2656,3627,3124,392,196,166,210,306,313,391,386,333,833,1011,1695,999,804,1148,688,80397,2321,5099,2018,39.6444799214049,44.7777231978386,8.15424290801916,3.18371607515658,49.570182979246,11.135330959106,12.5915477675907,27.6623447078609,9.59105980596832,"91351"
"12573",47438,23289,8983,34602,35.3,614,2803,11870,8715,640,618,657,826,546,587,577,587,615,1090,1289,1397,1267,730,681,367,55177,8379,4420,2018,18.9362957966187,72.9415236730048,5.90876512500527,1.29432100847422,49.0935536911337,25.0221341540537,32.6679402705759,17.2326406487582,18.3713478645811,"91352"
"12574",32096,15824,16805,6189,36.9,1580,5904,429,1292,166,135,113,297,145,151,168,152,139,280,484,1441,1302,1138,1695,2471,126753,478,9417,2018,52.3585493519442,19.28277666999,18.39481555334,4.92273180458624,49.3020937188435,1.33661515453639,2.68629875238845,52.9223333707991,4.02542372881356,"91354"
"12575",31455,15712,18461,6711,40.7,1093,3789,746,2112,486,401,227,163,392,308,256,394,278,623,1320,1606,1422,1297,1365,1492,92707,410,8219,2018,58.690192338261,21.3352408202194,12.0457796852647,3.47480527738038,49.9507232554443,2.37164202829439,2.41503210225599,48.4125581669317,6.71435383881736,"91355"
